id,name,tagline,industry,industry_2,type,address,street,street_number,zip,country,city,sectors,id_dup,name_dup
2410887,ImageTag,Business Process Automation with ONE Document Management System,Enterprise Software,,2,"Tempe, AZ, United States",,,85281,United States,Tempe,,,True
1473418,Indeed Identity,"Multi-factor authentication, Privileged access, Smart card management",Security,,2,"Russia, Saint Petersburg",,,190000,Russia,Saint Petersburg,"Network Security,authentification,cybersecurity,Information Technology",,True
910219,Indeed Identity,Gmail,Enterprise Software,,2,"Lithuania, Vilnius, J. Savickio gatvė, 4",J. Savickio gatvė,4,01108,Lithuania,Vilnius,,,True
1720296,Indian Institute of Technology (BHU) Varanasi,A public engineering institution founded in 1919 with 13 departments and three inter-disciplinary schools,,,4,"India, Varanasi",,,221002,India,Varanasi,,,True
1552045,Indian Institute of Technology (BHU) Varanasi,A public engineering institution founded in 1919 with 13 departments and three inter-disciplinary schools,,,8,"India, Varanasi",,,221002,India,Varanasi,,,True
967943,Indigo,"Develops microbial and digital technologies that improve grower profitability, environmental sustainability, and consumer health",Food,Food,4,"500 Rutherford Ave, Boston, MA 02129, USA",Rutherford Avenue,500,02129,United States,Boston,"verified Unicorns and $1B exits,sustainable development goals",,True
1877864,Indigo,"Groupe Indigo, stationnement, mobilité et parking",Transportation,,4,"France, Puteaux, Place des Degrés, 1",Place des Degrés,1,92800,France,Puteaux,Parking,,True
2025965,Indoor Robotics,"Indoor Robotics | Creator of the 1st Autonomous Aerial Platform - Be constantly vigilant with Tando, an Indoor drone fleet for security, inspections and operational tasks, anywhere, anytime.",Robotics,,2,"Ramat Gan, Tel Aviv, Israel",,,52000,Israel,Ramat Gan,,,True
1533365,Indoor Robotics,Stealth mode robotics company,Robotics,,2,"Israel, Ramat Gan",,,52000,Israel,Ramat Gan,"robotic,robotic",,True
1459145,Indra,We are a leading global technology and consulting company and the technological partner for core business operations of our customers world-wide,Enterprise Software,,4,"Spain, Madrid",,,28013,Spain,Madrid,,,True
222709,Indra,,,,2,"Av. Madrid, Córdoba, Argentina",Avenida Madrid,,,Argentina,Córdoba,,,True
879851,InfoScout,InfoScout | We Help Brands Grow,Fashion,,2,"United States, San Francisco",,,,United States,San Francisco,"Crowdsourcing,Market Intelligence,user behavior,app,platform,branding,Shopping,sharing economy,Navigation",,True
1465126,InfoScout,InfoScout OmniPanel | Numerator,Fashion,,2,"United States, San Francisco",,,94102,United States,San Francisco,Shopping,,True
2159926,Informa,"Connecting you to the latest research, developments and news from Taylor & Francis. Answering questions Mon -Fri, 8am-6pm GMT. Media, follow @tandfnewsroom",Health,,2,"Milton Park, Abingdon, OX14 4, United Kingdom",Milton Park,,OX14 4,United Kingdom,Abingdon,,,True
104852,Informa,Informa - Connection. Insight. Advantage.,Enterprise Software,,4,"Sheepen Pl, Colchester CO3 3LP, UK",Sheepen Place,,,United Kingdom,Colchester,"mapping,debt collection,Publishing,Trading,presentation,presentation,Research,Information Technology,video,Search Engine,Analytics,investing,Navigation",,True
2064380,Ingersoll Rand,Ingersoll Rand Great Britain | Corporate website,Health,,2,"Davidson, NC, United States",,,28036,United States,Davidson,,,True
1453917,Ingersoll Rand,Welcome to Ingersoll Rand,,,4,"Ireland, Dublin",,,D01,Ireland,Dublin,Testing,,True
1370349,Inhance Technologies,Inhance Technologies continually advances our unrivaled expertise in transforming commodity and engineering plastics and composites,Marketing,,2,"United States, Houston",,,,United States,Houston,packaging and containers,,True
2946492,Inhance Technologies,,Energy,,2,"Houston, TX, United States",,,77002,United States,Houston,,,True
24913,Innometrics,"Providing companies with a behavioural marketing and data management platform, enhancing their advertising campaigns.",Marketing,,2,"Sweden, Stockholm, Olof Palmes gata, 11",Olof Palmes gata,11,111 37,Sweden,Stockholm,"Customer Service,omnichannel,customization,customer management,video,communication,platform,Analytics,SaaS,Advertising,Adtech",,True
1464904,Innometrics,APSIS: Marketing Automation | Email Marketing | Ecommerce,Marketing,Enterprise Software,2,"Sweden, Stockholm",,,111 56,Sweden,Stockholm,"platform,SaaS,Adtech,Automated Technology",,True
1753613,Innovation College Network,The Innovation College Network helps students from lowincome families earn college degrees while working,,,8,"United States, Oakland",,,94612,United States,Oakland,,,True
143259,Innovation College Network,Home,,,2,"United States, Oakland",,,,United States,Oakland,,,True
2027089,Insight Global,,Jobs Recruitment,,2,"Atlanta, GA, United States",,,30303,United States,Atlanta,,,True
1523836,Insight Global,Insight Global is a Premier Provider of Staffing and Managed Services,Fintech,Enterprise Software,2,"4170 Ashford Dunwoody Rd NE, Atlanta, GA 30319, United States",Ashford Dunwoody Rd NE,4170,30319,United States,Atlanta,Accounting,,True
1452647,"Institute of Information Science, Academia Sinica","Institute of Biological Chemistry, Academia Sinica",Health,,3,"Taiwan, Taipei City",,,110,Taiwan,Taipei City,Biotechnology,,True
1576100,"Institute of Information Science, Academia Sinica",Institute of Information Science Academia Sinica,,,4,"Taiwan, Taipei City",,,110,Taiwan,Taipei City,,,True
1532763,"Institute of Technology, Carlow",School in carlow,,,8,"Ireland, Carlow",,,,Ireland,Carlow,,,True
936594,"Institute of Technology, Carlow",,,,8,"United States, Pittsburgh, Fifth Avenue, 3333",Fifth Avenue,3333,15213,United States,Pittsburgh,,,True
1455080,Insurance Regulatory Capital,Insurance Regulatory Capital,Fintech,,2,"Ireland, Dublin",,,D01,Ireland,Dublin,"debt collection,financial service,regtech compliance,insurtech,compliance",,True
1233481,Insurance Regulatory Capital,Niche loan manager specializing in the provision of subordinated debt to small and medium sized insurers,,,3,"Ireland, Dublin",,,,Ireland,Dublin,,,True
1248434,Integra Holdings,Integra Holdings – Investing in Academic Innovation,,,3,"Israel, Jerusalem",,,,Israel,Jerusalem,,,True
924663,Integra Holdings,"Unique venture fund that combines academic excellence, funding and R&D guidance together with a strong and proven business network — the most important elements necessary to bring academic innovation to the market",Health,,4,"Switzerland, Wallisellen",,,8304,Switzerland,Wallisellen,,,True
186482,IntelliView Technologies,Surveillance Solutions for Industries | Intelliview,Security,,2,"United States, Homer Glen, Alberta Court",Alberta Court,,60491,United States,Homer Glen,"Security,surveillance",,True
1240203,IntelliView Technologies,Developer of video analytics solutions for application in various industries,,,3,"Calgary, Alberta, Canada",,,,Canada,Calgary,,,True
74935,Intelligent Positioning,Search technology to improve brands' social performance,Enterprise Software,Marketing,2,"120 Church St, Brighton BN1 1UD, UK",Church Street,,BN1 1UD,United Kingdom,Brighton,"Search Engine,Analytics,Social",,True
1465655,Intelligent Positioning,Content marketing platform and software solutions | Pi Datametrics,Marketing,Telecom,2,"120 Church St, Brighton BN1 1UD, UK",Church Street,,,United Kingdom,Brighton,"platform,Search Engine,game development,SaaS,SEO",,True
2853894,InterVideo,Blu Ray & DVD Player for Windows - WinDVD Pro 12 by Corel,Music,,2,"Ottawa, ON, Canada",,,K1P,Canada,Ottawa,,,True
1443165,InterVideo,InterVideo was founded in 1998 by a group of DVD industry,Media,Semiconductors,4,"United States, Fremont",,,,United States,Fremont,"video,platform,SaaS,arts & culture",,True
1702460,International Academy of Computer Graphics,IACG as an Industrial Academy is offerin,Gaming,Education,2,"India, Hyderabad",,,500001,India,Hyderabad,"app,game development",,True
1541128,International Academy of Computer Graphics,IACG as an Industrial Academy is offerin,Gaming,Education,8,"India, Hyderabad",,,500001,India,Hyderabad,,,True
1546009,"International Institute of Information Technology, Hyderabad (IIIT-H)",Autonomous university founded in 1998,Education,,8,"India, Hyderabad",,,500001,India,Hyderabad,,,True
1708510,"International Institute of Information Technology, Hyderabad (IIIT-H)",Autonomous university founded in 1998,Education,,2,"India, Hyderabad",,,500001,India,Hyderabad,"Social,arts & culture",,True
1709728,International School of Amsterdam,Private international school located in the city of amstelveen in amsterdam,,,4,"Netherlands, Amstelveen",,,1181,Netherlands,Amstelveen,community,,True
1530368,International School of Amsterdam,Private international school located in the city of Amstelveen in amsterdam,,,8,"Netherlands, Amstelveen",,,1181,Netherlands,Amstelveen,,,True
1457609,Interorient Shipmanagement,Interorient Shipmanagement | Ship management services of the highest standard,,,4,"Cyprus, Limassol",,,3041,Cyprus,Limassol,insurtech,,True
1219586,Interorient Shipmanagement,A full range of newbuilding services from initial design to final delivery of vessel,,,3,"Cyprus, Limassol",,,,Cyprus,Limassol,,,True
971804,Intertrust,"Provides Corporate Client Services, Fund Services, Capital Markets Services, and Private Wealth Services",Enterprise Software,,4,"Prins Bernhardplein 200, 1097 JB Amsterdam, Netherlands",Prins Bernhardplein,200,1097 JB,Netherlands,Amsterdam,"Real Estate,capital market,private equity,reporting,agency,investing",,True
166244,Intertrust,"Digital security, data privacy, trusted computing, and rights management",Enterprise Software,Security,4,"920 Stewart Dr, Sunnyvale, CA 94085, USA",Stewart Drive,920,94085,United States,Sunnyvale,"cybersecurity,automotive cybersecurity,Data Privacy,Network Security,Banking",,True
1236248,Invencor,Venture capital and private equity firm,,,3,"United States, San Francisco",,,,United States,San Francisco,,,True
1393341,Invencor,Venture capital and private equity firm,Fintech,,2,"United States, San Francisco",,,,United States,San Francisco,"debt collection,investing",,True
1484771,Invent Innovation Ventures,Invent,Fintech,,2,"Italy, Rome",,,00185,Italy,Rome,financial service,,True
929659,Invent Innovation Ventures,Rome-based seed capital company,,,3,"66, Via Cicerone, 00193 Rome, Italy",Via Cicerone,66,00193,Italy,Rome,,,True
1467315,Investoo Group,Investoo Group | Financial Trading Specialists,Marketing,Fintech,2,"30 Dukes Pl, London EC3A 7HX, Verenigd Koninkrijk",Dukes Place,,,United Kingdom,London,"cryptocurrencies,Retail",,True
927932,Investoo Group,Investoo Group | Financial Trading Specialists,,,3,London,,,,United Kingdom,London,Trading,,True
2065134,Ionisos,"IONISOS, stérilisation gamma et bêta, stérilisation oxyde d’éthylène",,,4,"Civrieux-d'Azergues, Auvergne-Rhone-Alpes, France",,,69380,France,Civrieux-d'Azergues,,,True
1483848,Ionisos,Specialist in ionising radiation sterilisation,Health,,4,"Route de Balan, 01120 Dagneux, France",Route de Balan,,,France,Dagneux,,,True
1361036,Ipside,Intellectual property consultant,Real Estate,Legal,4,"United States, New York",,,,United States,New York,Intellectual Property,,True
2022134,Ipside,Home,Legal,,2,"New York, NY, United States",,,10007,United States,New York,,,True
1528111,Juzi Entertainment,New media content producer,Music,,2,"Austria, Strass im Zillertal",,,6261,Austria,Strass im Zillertal,Entertainment,,True
2021483,Juzi Entertainment,Die jungen Zillertaler,Music,,2,"Strass im Zillertal, Tyrol, Austria",,,6261,Austria,Strass im Zillertal,,,True
1448915,K18,Workspaces of different sizes for professionals in the creative industry,Media,,12,"Kinzigstraße 18, 10247 Berlin, Germany",Kinzigstraße,,,Germany,Berlin,"workspace,video",,True
2020717,K18,,,,14,"Berlin, Germany",,,,Germany,Berlin,,,True
1218930,KAMCO Investment,"Premier investment company, based in kuwait",,,3,"Kuwait, Kuwait City",,,,Kuwait,Kuwait City,,,True
1456907,KAMCO Investment,KAMCO Investment Company,Fintech,,2,"Kuwait, Kuwait City",,,,Kuwait,Kuwait City,"Asset management,Banking",,True
1467780,KINAXO Biotechnologies,Home - Evotec,Health,,2,"Am Klopferspitz 19a, 82152 Planegg, Duitsland",Am Klopferspitz,,,Germany,Planegg,,,True
206167,KINAXO Biotechnologies,"Privately-held biotechnology company based in munich/martinsried, germany",Health,,2,"Germany, Planegg",,,82152,Germany,Planegg,Biotechnology,,True
2023137,Kajeet,Kajeet | School Internet | IoT Connectivity Provider | MVNO Carrier,Enterprise Software,,2,"22101 McLean, Virginia, United States",,,22101,United States,McLean,,,True
1443246,Kajeet,"Kajeet, the industry leader for safe, mobile student Internet connectivity outside the classroom, helps students succeed in school",Telecom,,2,"United States, McLean",,,,United States,McLean,Student,,True
906083,Kantar Media,Home | Kantar Media,,,3,"Dublin, Ireland",,,,Ireland,Dublin,,,True
2134913,Kantar Media,Home | Kantar Media,Marketing,,2,"Barmbeker Straße 6A, 22303 Hamburg, Germany",Barmbeker Straße,6A,22303,Germany,Hamburg,,,True
2023574,Karat Packaging,karat,Food,,2,"Chino, CA, United States",,,91710,United States,Chino,Tea,,True
1656486,Karat Packaging,Karat Packaging is offers a wide selection of high-quality and cost effective disposable food and beverage products,Food,,2,"United States, Chino",,,91710,United States,Chino,"food packaging,Tea,packaging and containers",,True
2019725,Kazeon,Home - Documentum and InfoArchive are now OpenText,,,2,"Mountain View, CA, United States",,,94041,United States,Mountain View,,,True
1357089,Kazeon,Electronic discovery solutions in the united states,Semiconductors,,2,"United States, Mountain View",,,,United States,Mountain View,"reporting,Storage,Risk Management,regtech compliance,Search Engine,compliance",,True
1477137,Keiretsu Capital,"Keiretsu Capital, LLC",,,3,"United States, Seattle",,,98104,United States,Seattle,,,True
228015,Keiretsu Capital,"Keiretsu Capital, LLC",,,4,"United States, Joint Base Lewis-McChord, San Francisco Avenue",San Francisco Avenue,,98433,United States,Joint Base Lewis-McChord,,,True
1499506,KidsKnowBest,Digital review platform where kids can voice their opinions on the latest trends,Media,,2,"25 Spelman St, London E1 5LQ",Spelman Street,25,E1 5LQ,United Kingdom,London,"video,Entertainment",,True
2020528,KidsKnowBest,"KidsKnowBest | Kids Digital Media, Marketing and Research Agency",Media,Marketing,2,"London, England, United Kingdom",,,SW1A 2,United Kingdom,London,,,True
2116950,Kindred Ventures,Kindred Ventures,,,3,"San Francisco, CA, United States",,,94102,United States,San Francisco,,,True
1213222,Kindred Ventures,Entrepreneur-led angel fund that invests in early-stage startups,,,3,"San Francisco, CA, USA",,,,United States,San Francisco,,,True
2872332,Kiwi.com,Kiwi.com | Find Cheap Flights & Discover New Destinations,Travel,,2,"Czech Republic, Brno",,,602 00,Czech Republic,Brno,,,True
155462,Kiwi.com,Find hidden cheap flights and discover new destinations,Travel,,4,"4, Palachovo náměstí, 625 00 Jihomoravský kraj, Czech Republic",Palachovo náměstí,4,625 00,Czech Republic,Jihomoravský kraj,"techscale200,chat,flight management,mapping,booking,Travel,deal comparison,Search Engine,Messaging,Navigation",,True
1434964,Koinu,Koinu provide hard beats musical track,,,2,"United States, Tampa",,,,United States,Tampa,,,True
1246024,Koinu,Private investment and holding company,,,3,"Germany, Hamburg, Lindenallee, 52B",Lindenallee,52B,20259,Germany,Hamburg,,,True
2076101,Koko,"Koko Homes, Inc. (fka Totemic, Inc.) is building a device that resembles a Wi-Fi router that uses wireless backscatter to identify & respond to falls automatically",Health,,2,"Palo Alto, CA, United States",,,94301,United States,Palo Alto,,,True
927833,Koko,crowd-sourced cognitive therapy technology,Health,,4,"Port Edward, South Africa",,,,South Africa,Port Edward,"cognitive,chat,therapy",,True
1520341,Koko,AI Powered Community Moderation,Enterprise Software,,2,"New York, NY, USA",,,,United States,New York,"Cloud Infrastructure,Information Technology,community,SaaS",,True
1212241,Kuwait Financial Centre - Markaz,Investment company offering asset management and investment banking,Fintech,,3,"Kuwait, Kuwait City",,,,Kuwait,Kuwait City,"Asset management,financial service,Banking",,True
1457267,Kuwait Financial Centre - Markaz,"Kuwait Financial Centre Markaz is one of the leading asset management and investment banking institution with offices across the Middle East, the U.S., & India",Fintech,,4,"Kuwait, Kuwait City",,,,Kuwait,Kuwait City,"financial service,Asset management,Banking",,True
1456880,Kuwaiti European Holding Company,News from http://t.co/Z3JOKIYzYa (that's the hosted version). Follow @WordPress for .org updates. Get support at: http://t.co/uAI0RPs8hM An @Automattic product.,Media,,2,"Kuwait, Kuwait City",,,,Kuwait,Kuwait City,financial service,,True
1236566,Kuwaiti European Holding Company,"Forward-thinking holding investment company specialising in the property, health",,,3,"Kuwait, Kuwait City",,,,Kuwait,Kuwait City,,,True
1646918,LaSalle Hotel Properties,"A multi-operator REIT owning a portfolio of 46 upscale, full-service hotels located throughout the US",Travel,,2,"20814 Bethesda, Maryland, United States",,,20814,United States,Bethesda,Luxury,,True
1368850,LaSalle Hotel Properties,"A multi-operator REIT owning a portfolio of 46 upscale, full-service hotels located throughout the US",Travel,,3,"United States, Bethesda",,,,United States,Bethesda,Luxury,,True
1516586,Labor Dr. Merk & Kollegen,Labor Dr. Merk | Labor Dr. Merk,Health,,4,"Beim Braunland 1, 88416 Ochsenhausen, Duitsland",Beim Braunland,,,Germany,Ochsenhausen,Biotechnology,,True
2122286,Labor Dr. Merk & Kollegen,"LaborDr.Merk - Labor Dr. Merk in Ochsenhausen, Germany",Health,,2,"Beim Braunland 1, 88416 Ochsenhausen, Germany",Beim Braunland,1,88416,Germany,Ochsenhausen,Biotechnology,,True
1389984,Lake Forest Graduate School of Management,School in lake forest,Fintech,,8,"United States, Lake Forest",,,,United States,Lake Forest,,,True
1648890,Lake Forest Graduate School of Management,School in lake forest,Fintech,,4,"United States, Lake Forest",,,92630,United States,Lake Forest,"outside tech,Banking,insurtech",,True
1843144,Latch,"Latch makes spaces better places to live, work, and visit",Real Estate,,2,"New York, NY 10001, USA",,,10001,United States,New York,"Security,internet of things,software",,True
123508,Latch,Maker of smart access system,Home Living,,2,"United States, Stamford",,,,United States,Stamford,"smart home,Security,app,video,sharing economy",,True
2072638,Latch,"Latch | Making buildings better places to live, work, and visit.",Enterprise Software,,2,"New York, NY, United States",,,10007,United States,New York,,,True
1645223,Lazaridis School of Business and Economics,"Business school of wilfrid laurier university located in waterloo, ontario",,,4,"Canada, Waterloo",,,N2J,Canada,Waterloo,outside tech,,True
1588639,Lazaridis School of Business and Economics,"Business school of wilfrid laurier university located in waterloo, ontario",,,8,"Canada, Waterloo",,,N2J,Canada,Waterloo,,,True
2070418,LeadQual,Digital Marketing Agency - Customer Acquisition Solutions,Marketing,,2,"San Diego, CA, United States",,,92101,United States,San Diego,,,True
1425646,LeadQual,"Full service digital marketing, lead generation, and qualification agency",Marketing,,2,"United States, Emeryville",,,,United States,Emeryville,Automated Technology,,True
154473,LearnCube,LearnCube: Virtual Classroom Software to Teach English Online.,Education,,2,"Green Lanes, London",Green Lanes,,,United Kingdom,London,,,True
2070131,LearnCube,LearnCube: Award winning Virtual Classroom software for teaching online.,Education,,2,"London, England, United Kingdom",,,SW1A 2,United Kingdom,London,,,True
1453814,Leeds Innovation Centre,"Collaboration space for start-ups, SMEs and corporate R&D teams to accelerate business growth and find competitive advantage",,,3,Leeds,,,,United Kingdom,Leeds,,,True
1494065,Leeds Innovation Centre,Leeds Innovation Centre is proud to be home to a number of successful and innovative companies,Real Estate,,2,"103 Clarendon Rd, Leeds LS2 9DF, Verenigd Koninkrijk",Clarendon Road,,,United Kingdom,Leeds,community,,True
1222008,Leiden University,Outstanding international students an intellectually exciting learning environment with high academic standards,,,3,"Netherlands, Leiden",,,,Netherlands,Leiden,,,True
935896,Leiden University,"Leiden University, The Netherlands, was founded in 1575 and is one of Europe's leading international research universities",,,8,"Rapenburg, 2311 Leiden, Netherlands",Rapenburg,,,Netherlands,Leiden,Research,,True
1528313,Libera Università Maria SS. Assunta,School,,,8,"Italy, Rome",,,00185,Italy,Rome,,,True
949529,Libera Università Maria SS. Assunta,"The Libera Università Maria SS. Assunta, often simply abbreviated as ""LUMSA"" is a prestigious private Roman Catholic university founded in 1939 in Rome",,,8,"13, Borgo Sant'Angelo, 00193 Rome, Italy",Borgo Sant'Angelo,13,00193,Italy,Rome,,,True
1453010,LifeArc,An independent life science medical research charity committed to drastically improving positive patient outcomes everywhere,,,3,London,,,,United Kingdom,London,,,True
1505861,LifeArc,Independent life science medical research charity committed to drastically improving positive patient outcomes everywhere,Health,,2,"United Kingdom, London",,,SW1A 2,United Kingdom,London,outside tech,,True
1237973,LifeMap Sciences,Life sciences technology company,,,3,"United States, Marshfield",,,,United States,Marshfield,,,True
985904,LifeMap Sciences,LifeMap Sciences develops and commercializes next-generation sequencing (NGS) analysis solutions,Health,,2,"Israel, Tel Aviv-Yafo, HaNehoshet Street, 5",HaNehoshet Street,5,,Israel,Tel Aviv-Yafo,"Data Analytics,Medical Technology,regenerative medicine,Biotechnology,Analytics,Health",,True
2018116,Ligatus,,Marketing,,2,"Cologne, Germany",,,,Germany,Cologne,,,True
28825,Ligatus,Multinational advertising company based in Germany,Marketing,,4,"Germany, Cologne, Christophstraße, 19",Christophstraße,19,50670,Germany,Cologne,"Advertising,Adtech",,True
1227070,LightSpeed Innovations,Aerospace Focused Accelerator and Innovation Strategy Firm,,,3,"San Diego, CA, United States",,,92101,United States,San Diego,,,True
1388702,LightSpeed Innovations,"Startups with access to a network of experts, mentors, and investors",Fintech,Transportation,4,"United States, Marina del Rey",,,90292,United States,Marina del Rey,"drones,Aviation & Aerospace,investing",,True
864480,Liquid Robotics,Develops robotic instruments for ocean data collection and exploration,Robotics,,2,"United States, Sunnyvale, Moffett Park Drive, 1329",Moffett Park Drive,1329,94089,United States,Sunnyvale,"crawling,ocean,sensor,marine,robotic,exploration,Data Analytics,video,communication,Risk Management,platform,monitoring,game development,Navigation",,True
1450353,Liquid Robotics,"Designs and manufactures the Wave Glider, the world’s first wave and solar powered unmanned ocean robot",Energy,Robotics,2,"1329 Moffett Park Dr, Sunnyvale, CA 94089, USA",Moffett Park Drive,1329,94089,United States,Sunnyvale,"marine,solar energy,autonomous vehicles",,True
2765372,LiveTiles,"LiveTiles – LiveTiles is a complete intelligent workplace platform for Office 365, Azure and SharePoint.",Enterprise Software,,2,"New York, NY, United States",,,10007,United States,New York,,,True
1364630,LiveTiles,"LiveTiles empowers staff with the ability to surface and integrate scattered business apps, resources and help organization collaborate",Jobs Recruitment,,4,"137 W 25th St, New York, NY 10001, USA",West 25th Street,137,10001,United States,New York,"app,platform,Retail,SaaS",,True
2944634,Localyze,,,,2,"Hamburg, Germany",,,20354,Germany,Hamburg,,,True
1511314,Localyze,"Software solution for relocation management, supporting the whole process from visa application to social integration",Enterprise Software,,2,"Spitalerstraße 32, 20095 Hamburg, Germany",Spitalerstraße,32,20095,Germany,Hamburg,"Information Technology,Social",,True
1754452,Lock Haven University of Pennsylvania,School in lock haven,,,8,"United States, Lock Haven",,,17745,United States,Lock Haven,,,True
1468024,Lock Haven University of Pennsylvania,Lock Haven University,Education,,4,"Lock Haven, PA, United States",,,17745,United States,Lock Haven,,,True
1722972,London Academy of Music and Dramatic Art,School,,,16,"155 Talgarth Rd, Hammersmith, London W14 9DA, UK",Talgarth Road,,,United Kingdom,London,,,True
1505113,London Academy of Music and Dramatic Art,School,,,8,"United Kingdom, London",,,SW1A 2,United Kingdom,London,,,True
935121,London Business School,"Official tweets from one of the world's top business schools. Featuring insights into London Business School life, news &  business thinking",,,8,"26 Sussex Pl, Marylebone, London NW1",Sussex Place,26,,United Kingdom,England,school,,True
26417,London Business School,business school,,,3,"United Kingdom, Regent's Park, Sussex Place",Sussex Place,,NW1 4SA,United Kingdom,Regent's Park,,,True
1211896,London Capital Group,Provider of online trading services,,,3,"United Kingdom, London",,,,United Kingdom,London,,,True
2412185,London Capital Group,"Online Trading | Trade Shares, Forex, Indices, Commodities & Metals | LCG",Fintech,,2,"London, England, United Kingdom",,,SW1A 2,United Kingdom,London,,,True
1775466,Loop,Loop helps brands build better customer relationships through one of the most fragile interactions: returns,Enterprise Software,,2,"536 S Wall St, Columbus, OH 43215, USA",South Wall Street,536,43215,United States,Columbus,,,True
1513700,Loop,Telematics-based solutions for inner-city transportation vehicles,Transportation,,2,"Vancouver, BC, Canada",,,,Canada,Vancouver,"ride sharing,sharing economy",,True
2019829,Loxysoft Group,Loxysoft,Enterprise Software,,2,"Bräcke, Jamtland County, Sweden",,,843 31,Sweden,Bräcke,,,True
74343,Loxysoft Group,"Helps companies manage their contacts, engage with their customers and boost workforce performance",Marketing,Enterprise Software,4,"Sweden, Östersund",,,83132,Sweden,Östersund,"Customer Service,budgeting,Human Resources,back office,chat,administration,CRM,Social Media",,True
1391856,Loyola Law School,School in los angeles,Education,,8,"United States, Los Angeles",,,,United States,Los Angeles,,,True
1649035,Loyola Law School,School in los angeles,Education,,4,"United States, Los Angeles",,,90012,United States,Los Angeles,outside tech,,True
172834,Lumeris,"Health insurance and software solutions necessary for health systems, health plans and provider organizations",Health,,4,"United States, Maryland Heights",,,,United States,Maryland Heights,"Healthcare Services,Health Care Information Technology,Delivery,Health",,True
1414178,Lumeris,Accountable care delivery innovation company,Health,,2,"United States, St. Louis",,,,United States,St. Louis,"Delivery,consulting services",,True
1710047,Lycée privé Sainte-Geneviève,School in versailles,,,4,"France, Versailles",,,78000,France,Versailles,,,True
1478176,Lycée privé Sainte-Geneviève,School in versailles,,,8,"France, Versailles",,,78000,France,Versailles,,,True
1456702,MANAFA Capital,منافع المالية,Fintech,,2,"Saudi Arabia, Riyadh",,,12211,Saudi Arabia,Riyadh,"financial service,Crowdfunding",,True
1237257,MANAFA Capital,Investment marketplace for innovative businesses regulated by the saudi capital market authority,Fintech,,3,"Saudi Arabia, Riyadh",,,,Saudi Arabia,Riyadh,"financial service,Crowdfunding",,True
2018794,MATES,,Real Estate,,12,"Munich, Bavaria, Germany",,,80331,Germany,Munich,,,True
1766826,MATES,"Bring together freelancers and creatives with local clients, brands and companies",Jobs Recruitment,,12,"Thierschstraße 20, 80538 Munich, Germany",Thierschstraße,20,,Germany,Munich,community,,True
1464784,ME+EM,ME+EM Womenswear | Intelligent Style,Fashion,,2,"Freston Rd, Notting Hill, London",Freston Road,,,United Kingdom,London,"clothes,Apparel,Luxury",,True
916761,ME+EM,Designer range of contemporary women's fashion & ladies clothes,Fashion,,2,"56 Ledbury Rd, Notting Hill, London W11 2AJ, UK",Ledbury Road,,W11 2AJ,United Kingdom,London,clothes,,True
1217596,MENA Ventures,Fund raising advisory services,,,3,"Ireland, Dublin",,,,Ireland,Dublin,,,True
1454267,MENA Ventures,Default Web Site Page,Fintech,,2,"Ireland, Dublin",,,D01,Ireland,Dublin,financial service,,True
169138,MEPS Real-Time,Rfid solutions such as a medication error prevention system with enhanced visibility and inventory management,Legal,,2,"United States, Carlsbad",,,,United States,Carlsbad,,,True
2413962,MEPS Real-Time,,Legal,,2,"Carlsbad, CA, United States",,,92008,United States,Carlsbad,,,True
1239635,MaRS Investment Accelerator Fund,"Leading seed stage investor in ontario, investing in it, health and cleantech companies",,,3,"Canada, Toronto",,,,Canada,Toronto,,,True
31336,MaRS Investment Accelerator Fund,"Non-profit organization that partners with entrepreneurs, researchers, business and government to build the next generation of",,,3,"United States, Ontario",,,,United States,Ontario,"life science,Health Care,ICT services",,True
1506886,Mademoiselle Desserts,"Mademoiselle Desserts is manufacturing and supplying high quality, deliciously decadent desserts, cakes, slices, tortes and tarts across UK",,,4,"United Kingdom, Corby",,,NN18 0,United Kingdom,Corby,outside tech,,True
1877850,Mademoiselle Desserts,,Home Living,,2,"France, Montigny-le-Bretonneux, Place Georges Pompidou, 14",Place Georges Pompidou,14,78180,France,Montigny-le-Bretonneux,,,True
155364,Magna Pharmaceuticals,"Magna Pharmaceuticals, Inc.",Health,,4,"United States, Louisville",,,,United States,Louisville,"medical / healthcare,Biotechnology",,True
2853139,Magna Pharmaceuticals,"MAGNA Pharmaceuticals | Allergy, Hay Fever, Omega-3, Supplements",Health,,2,"Louisville, KY, United States",,,40202,United States,Louisville,"Dietary Supplements,superfood,cardiology,Diabetes,Health",,True
1465895,Maguru,Online marketing and CRM for craftsmen - Maguru,Telecom,,2,"2, Skelbækgade, Copenhagen, Denmark",Skelbækgade,2,,Denmark,Copenhagen,,,True
975972,Maguru,Marketing technologies for local service providers,Marketing,,2,"Skelbækgade, Copenhagen, Denmark",Skelbækgade,,,Denmark,Copenhagen,"CRM,SaaS",,True
2073199,Mailgun,Transactional Email API Service For Developers | Mailgun,Education,,2,"San Francisco, CA, United States",,,94102,United States,San Francisco,,,True
1327671,Mailgun,Develops communication software and tools,Education,Enterprise Software,4,"United States, San Francisco",,,,United States,San Francisco,"e-mail management,Cloud Infrastructure,app,communication,Developer Tools,Messaging",,True
900497,Maker,Discover And Share The Stories Behind Products | Maker,Marketing,,2,"United States, San Francisco",,,,United States,San Francisco,product,,True
